profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count
5,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.26394223595428384,0.4537966414722208,0.9049682756169662,10
5,1.0,base,allenai/Olmo-3-1025-7B,given,female,mechanic,yes,0.1863693918419552,0.3989180341728843,1.820504912058512,10
5,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,yes,0.1387407061978767,0.46062377947239697,2.1793245325013992,10
5,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,yes,0.13258697909027195,0.4867701816737165,1.7432597152975695,10
5,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.1264964659287263,0.4771453642741679,1.930099910938491,10
6,0.2,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.5482956358711591,0.1999702708131149,0.1890454306778205,10
6,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.4641705947074975,0.11865180170269173,0.21924120886655635,10
6,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.398764313651161,0.4445797314553736,0.19222162020680372,10
6,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.4731830522857405,0.1166023511633061,0.22939713686687493,10
6,0.5,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.4460816317078328,0.23267965318773215,0.5612867940212578,10
6,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.3173081471313692,0.3866835059639948,0.6184625755707973,10
6,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.28175829205697983,0.4482390165593912,0.5789479839345328,10
6,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.3239302029585199,0.4491999595411786,0.5441855261562456,10
6,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.40850028054488796,0.3361375735473222,0.8153163032730415,10
6,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.24732622137174307,0.41739497993010893,0.9524857598753277,10
6,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.23889891572228952,0.41099089468936195,0.867060416721365,10
6,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.29345600945180517,0.520291030529678,0.7816842246008935,10
6,1.0,base,allenai/Olmo-3-1025-7B,given,male,mechanic,no,0.24407610980093153,0.41473661106786547,1.7094580663045242,10
6,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,mechanic,no,0.1446310421782869,0.48339000253448905,2.065425530026356,10
6,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,male,mechanic,no,0.11950529309277962,0.4657199250686327,1.7129347630802871,10
6,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,mechanic,no,0.18240971741556078,0.4417761061193998,1.7265734972432252,10
7,0.2,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.5587209221477297,0.2904363142862587,0.19096104883042103,10
7,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.4430688114060887,0.12216735095973277,0.22394492624857124,10
7,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.45802068184491923,0.11972468703481878,0.20782575960882252,10
7,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.5040765873947003,0.15279388843319347,0.19779682662631642,10
