profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count,gender_norm,is_female,is_sft,is_dpo,is_rlvr,temperature_z,self_bleu_z,semantic_div_z,mean_entropy_z
5,0.2,base,allenai/Olmo-3-1025-7B,given,female,mechanic,yes,0.5385404837185297,0.2883786965396492,0.18648266799828123,10,female,1,0,0,0,-1.371163920812372,1.8048719714388304,-0.7413493132262388,-1.413385193280902
5,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,yes,0.3902156968562823,0.26847231695959706,0.2136479641771673,10,female,1,0,1,0,-1.371163920812372,0.6322555933659295,-0.892220021767746,-1.276676187244635
5,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,yes,0.433982352854863,0.202484545705556,0.1938970726078947,10,female,1,0,0,1,-1.371163920812372,0.978263153687467,-1.3662090352363643,-1.3745677908622147
5,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.4216270886081929,0.26114311462794604,0.2331475630162198,10,female,1,1,0,0,-1.371163920812372,0.8805857154281478,-0.9468959499572241,-1.1869021995782796
5,0.5,base,allenai/Olmo-3-1025-7B,given,female,mechanic,yes,0.44327295064959904,0.28876858636619934,0.5396274970280103,10,female,1,0,0,0,-0.34279098020309323,1.051712152783709,-0.738360536348592,-0.23994678074116124
5,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,yes,0.26662407560208706,0.40278158679877446,0.5825964618789405,10,female,1,0,1,0,-0.34279098020309323,-0.34482694517058565,0.18617801188166097,-0.1453562413000772
5,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,yes,0.31961182367366625,0.4178538229014392,0.5289380620655193,10,female,1,0,0,1,-0.34279098020309323,0.07408012046801242,0.31532573151758797,-0.2644120110193923
5,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,yes,0.3206673405618461,0.3374373015244581,0.6444189760898832,10,female,1,1,0,0,-0.34279098020309323,0.08242475669905397,-0.3556096383178567,-0.018621535013108634
5,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,female,mechanic,yes,0.3499523493018192,0.32533683870673774,0.8179479577777281,10,female,1,0,0,0,0.3427909802030929,0.31394425931861886,-0.4525168339844611,0.2913283164270845
5,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,yes,0.22131615138669464,0.3703250543459855,0.9121837317101681,10,female,1,0,1,0,0.3427909802030929,-0.7030193627386412,-0.08671424842867785,0.4380429336644511
5,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,yes,0.2447628047729989,0.38757553921437754,0.8888569495312562,10,female,1,0,0,1,0.3427909802030929,-0.5176563472009007,0.05742440227459585,0.4028993204633405
